ITEM: TIMESTEP
58
ITEM: NUMBER OF ATOMS
1000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.75333 0.246996 1.21799 0.195617 1.29979 -1.17318
2 1 7.96218 2.85118 7.84543 -0.905996 0.0649236 0.246998
3 1 0.365594 3.21515 3.65986 0.7256 -0.833113 -0.490475
4 1 0.649043 8.04143 6.92882 -0.789073 -0.172543 0.415414
5 1 5.59166 2.17528 5.79658 -0.143345 0.306932 0.121406
6 1 7.05562 7.35983 5.96941 1.14621 0.321748 0.748889
7 1 1.10932 8.52128 0.858289 0.783803 -1.2151 -0.120036
8 1 2.3442 2.21993 6.20524 -0.312783 0.196939 -0.789934
9 1 1.28959 2.72962 4.79661 -0.244802 -0.827792 1.1347
10 1 2.93628 9.11143 1.663 -0.553566 1.22465 0.308814
11 1 8.4947 7.04827 0.687421 0.200495 0.936181 -0.107639
12 1 6.96463 2.98049 2.62697 0.179306 0.458125 0.287058
13 1 8.21617 1.70163 6.19569 -0.426361 1.04898 0.413214
14 1 3.5764 6.30845 1.62324 -0.369263 -1.55 -0.503808
15 1 7.75358 3.26175 1.55798 -0.307642 -1.39108 -0.861673
16 1 1.37803 3.10517 8.50308 -0.213904 0.062421 0.245575
17 1 8.17542 4.4438 6.85363 1.04411 -1.01053 -0.178016
18 1 0.225277 3.40255 2.53357 -0.45131 -0.642039 -0.0227376
19 1 6.17778 2.97263 9.01502 -0.300791 0.00208102 -0.565065
20 1 4.1864 3.39004 6.97447 0.67143 0.881256 -0.426932
21 1 1.74561 5.08119 5.77816 -0.036051 -0.677401 0.305308
22 1 2.91278 3.43946 4.72435 0.0453443 -0.878239 0.232974
23 1 5.16813 3.74876 8.69168 -0.0670367 -0.399171 0.31186
24 1 2.38675 4.09465 8.22508 0.731197 1.35004 -0.818016
25 1 6.15547 2.85596 7.68508 -0.749387 0.0610692 -0.3786
26 1 2.08922 3.14372 5.38339 0.143286 1.17331 0.288644
27 1 8.47596 1.05427 7.76472 -1.20476 0.191874 0.256976
28 1 4.44466 6.32585 3.35395 0.668765 0.270986 -0.92123
29 1 3.08742 0.0838883 9.37458 -1.08765 0.254144 0.263783
30 1 7.3825 2.7907 4.36488 -0.172205 -0.193658 0.545885
31 1 8.69105 3.02149 1.14746 0.0274398 -0.29357 0.383326
32 1 4.31638 0.325081 5.63665 -1.31743 -1.07006 -0.216315
33 1 1.83645 7.18066 8.39462 -0.873661 -0.194783 -0.744323
34 1 3.62159 7.37936 1.5834 1.13563 0.239885 1.45726
35 1 9.2722 0.586559 6.10758 0.501339 -0.602387 -1.2603
36 1 6.5061 6.40964 1.92033 -0.998059 -0.338714 0.965651
37 1 8.61209 1.5189 -0.00281904 -1.41701 0.484752 0.720133
38 1 1.18784 1.572 3.0393 1.07537 -0.611544 0.178896
39 1 0.405692 0.854912 4.27604 -0.804961 0.123783 -1.45919
40 1 2.40008 4.06655 0.586622 0.704594 -0.0723098 -0.44441
41 1 6.17653 9.33965 6.2429 0.578341 1.30869 0.116311
42 1 1.37879 2.02439 8.85126 0.659211 0.523097 -0.00396538
43 1 1.88987 2.96192 1.73631 -0.267501 0.186139 0.74102
44 1 7.33487 1.36698 5.59994 1.2712 -0.921916 0.670881
45 1 6.31955 2.3082 6.61292 0.624809 -0.153435 -0.80212
