#bin. KALJ data file T=0.5 

1000 atoms
2 atom types

0 9.4 xlo xhi
0 9.4 ylo yhi
0 9.4 zlo zhi

Masses

1 1.0
2 1.0

Atoms

78 1 0.306106 6.06843 1.22294
79 1 5.56261 6.45966 2.64555
80 1 8.83145 5.77758 3.54856
81 1 3.15169 1.88522 3.2847
82 1 6.50058 9.28717 1.79123
83 1 2.53295 8.06687 4.80286
84 1 8.15353 6.07148 9.27563
85 1 2.42913 5.16958 2.41142
86 1 5.42732 4.44748 0.401114
87 1 7.98095 5.53724 2.9849
88 1 1.97316 8.07699 5.64346
89 1 1.30709 4.67504 0.620642
90 1 5.59942 8.95333 4.57143
91 1 8.54914 5.67616 6.88931
92 1 1.57388 9.11643 8.11736
93 1 2.09761 8.87533 0.42662
94 1 6.17766 7.21956 8.55589
95 1 5.37648 6.32888 3.71661
96 1 3.71485 8.4395 7.83936
97 1 4.24749 3.77314 1.00483
98 1 8.60078 9.22029 1.42437
99 1 1.19817 1.18262 6.1428
100 1 4.37705 2.05693 6.41735
101 1 7.09558 6.67228 1.45688
102 1 6.32175 8.05418 7.96791
103 1 2.36735 1.11406 3.76042
104 1 1.09714 9.13053 0.715991
105 1 6.99576 0.403349 6.76421
106 1 5.27824 2.76455 5.49934
107 1 9.39406 7.23428 1.30707
108 1 8.20804 8.16488 7.04124
109 1 3.47388 3.82618 3.52818
110 1 1.43737 8.08961 6.53376
111 1 1.09909 0.845603 0.028663
112 1 3.54078 3.31014 2.48334
113 1 0.218966 6.95865 7.95895
114 1 4.10542 6.197 2.39184
115 1 4.9412 0.874313 5.3023
116 1 0.921438 8.05854 0.0998726
117 1 5.76485 7.0589 6.52463
118 1 6.32108 8.86944 8.68524
119 1 7.5104 8.44428 1.07146
120 1 5.77576 8.89114 2.77298
121 1 5.126 8.82909 7.03993
122 1 0.18337 1.64607 1.29876
123 1 0.995335 1.20093 4.71462
124 1 1.76793 6.06116 0.487055
125 1 8.70525 3.19017 5.5704
126 1 2.28724 5.06667 7.07422
127 1 3.54853 7.20343 3.68882
128 1 4.9804 1.9236 7.61267
129 1 4.47573 6.29845 0.628123
130 1 1.75128 6.13783 7.68422
131 1 8.68185 0.617938 5.5953
132 1 6.75234 5.67518 2.81153
133 1 8.09313 7.06315 1.66633
134 1 5.28421 1.35621 8.58212
135 1 5.56412 2.82707 7.56125
136 1 3.23528 8.0467 8.80277
137 1 2.873 4.56191 7.708
138 1 3.70108 3.36824 8.08756
139 1 0.535127 7.36197 4.20234
140 1 1.47971 4.81944 4.89127
141 1 1.14403 2.60182 0.328526
142 1 3.42157 2.06354 6.98756
143 1 2.2727 5.96615 6.60941
144 1 8.18259 7.55145 6.20238
145 1 3.81431 7.06864 6.7503
146 1 8.86673 8.25704 2.68142
147 1 3.03385 9.37615 7.73785
148 1 8.27241 3.44371 8.15129
149 1 1.26914 6.51531 1.44668
150 1 3.46652 8.48119 5.0457
151 1 1.15974 0.378079 5.38081
152 1 5.30842 1.62958 0.203004
153 1 0.281193 5.10456 0.868921
154 1 5.86654 8.10664 7.09993
155 1 4.25665 8.35779 8.74497
156 1 4.12206 2.67852 0.876279
157 1 7.91995 0.993031 6.4692
158 1 0.957897 8.93947 7.23771
159 1 6.97223 8.37072 5.32535
160 1 7.11311 2.02913 8.71354
161 1 8.5164 3.80819 2.15637
162 1 8.35147 3.73633 9.16617
163 1 7.89267 1.62007 8.12556
164 1 3.06266 7.50262 7.89851
165 1 1.47794 1.15516 1.199
166 1 7.34617 6.50667 5.60415
167 1 8.96069 8.24813 1.58274
168 1 5.84102 3.36198 1.16822
169 1 3.70946 5.27987 5.15932
170 1 8.77275 7.63566 8.74044
171 1 9.17303 4.77131 3.70321
172 1 6.96967 8.7984 0.169201
173 1 7.43859 6.48674 2.68291
174 1 2.15106 2.17542 3.19978
175 1 3.9321 0.137614 0.221825
176 1 0.564415 9.04007 4.80791
177 1 2.05281 1.06563 4.76265
178 1 5.26877 8.08686 6.26154
179 1 5.14453 6.1754 9.12363
180 1 4.37746 8.03533 7.00559
181 1 9.03586 4.37832 1.09551
182 1 5.78788 2.22633 2.87911
183 1 4.33884 9.12394 1.9643
184 1 4.66555 3.45132 7.83682
185 1 0.620779 3.48193 6.27906
186 1 7.11743 5.88411 4.76726
187 1 5.58803 3.19024 2.40784
188 1 9.21799 6.15299 5.61278
189 1 2.8998 2.98079 6.64966
190 1 9.04755 5.5453 2.53599
191 1 6.20276 3.71263 7.72811
192 1 7.52371 5.31218 7.07184
193 1 4.49874 8.78908 6.01623
194 1 2.84254 9.322 5.35119
195 1 8.12401 0.848305 9.33352
196 1 5.80807 8.37564 3.64748
197 1 1.81165 4.70544 3.80461
198 1 2.96353 5.65082 5.84439
199 1 1.39934 7.22248 5.69458
200 1 4.13521 0.501515 3.72364
201 1 4.74661 7.15107 6.4571
202 1 1.19858 3.95173 5.51359
203 1 1.94799 6.18358 5.63533
204 1 5.77397 3.5142 6.11764
205 1 9.12692 8.11074 7.84931
206 1 6.51193 2.26024 3.67083
207 1 6.25861 1.91589 9.21114
208 1 7.35556 4.41993 5.59369
209 1 6.40716 1.01488 1.58625
210 1 9.35323 5.28109 7.33309
211 1 4.17519 1.75581 2.69887
212 1 4.19804 8.05675 2.26134
213 1 3.38186 0.849748 5.92632
214 1 8.91863 4.2586 8.29364
215 1 1.41574 7.07829 6.96521
216 1 3.71061 2.58978 8.81093
217 1 6.6845 2.8468 2.51836
218 1 3.11842 3.00722 1.36748
219 1 5.47916 6.55555 0.765316
220 1 7.69816 2.83845 9.02571
221 1 2.15306 0.798054 5.748
222 1 4.92108 3.6247 3.0487
223 1 8.07039 5.96507 2.07213
224 1 8.43147 7.70881 0.850329
225 1 2.08799 2.55234 5.08634
226 1 5.07072 6.24142 6.85511
227 1 4.08785 1.32069 1.7123
228 1 6.97992 6.4606 8.53135
229 1 2.49713 8.525 2.91393
230 1 2.18096 7.79379 0.178207
231 1 1.04148 5.90445 6.79838
232 1 5.68497 7.18437 7.53921
233 1 7.70167 7.2407 7.1212
234 1 1.00023 3.63705 0.55244
235 1 7.94937 5.60546 4.29969
236 1 2.84008 5.75143 7.76889
237 1 7.49605 2.68125 6.7421
238 1 5.14136 8.2726 0.365258
239 1 3.17642 6.20744 4.94713
240 1 4.05107 0.107431 5.43827
241 1 7.22393 3.78276 3.97025
242 1 4.73921 3.63433 6.06009
243 1 6.17347 8.0527 0.10129
244 1 6.82008 3.95397 0.955129
245 1 7.69465 2.53243 2.20107
246 1 7.92783 5.8311 8.0577
247 1 8.50439 1.60942 1.61234
248 1 9.10004 6.05241 8.0779
249 1 0.695049 6.33757 8.82946
250 1 3.2364 9.16254 3.56347
251 1 1.55774 8.66888 3.31874
252 1 5.39282 4.56421 3.83224
253 1 0.213033 6.35365 7.15026
254 1 6.49012 1.04726 4.28087
255 1 9.13412 0.746153 1.54771
256 1 8.05033 5.13178 6.1167
257 1 3.51576 8.61593 1.50873
258 1 5.52656 0.758819 4.0208
259 1 4.52145 5.13805 5.8006
260 1 3.9507 8.92607 6.90472
261 1 7.63467 3.28291 0.740787
262 1 4.5796 2.71657 2.52699
263 1 6.37119 2.61312 6.40599
264 1 8.11829 4.5921 3.93146
265 1 7.83287 3.90233 4.76342
266 1 8.49437 4.68444 2.89915
267 1 2.18401 0.117088 3.39913
268 1 5.57164 3.42207 8.54275
269 1 1.66844 6.0651 8.73804
270 1 0.132854 1.0174 6.06976
271 1 2.32481 2.00228 1.08675
272 1 5.26221 2.57986 6.53652
273 1 0.462919 5.70279 3.23492
274 1 5.44552 8.22351 8.76619
275 1 3.32184 7.03561 8.83175
276 1 9.21331 6.53 3.0189
277 1 8.10554 4.89342 4.96089
278 1 2.10982 2.541 7.21539
279 1 0.915807 0.321113 1.57574
280 1 6.49952 2.89305 8.80116
281 1 6.67317 8.05665 3.13012
282 1 4.18273 9.06676 3.02597
283 1 8.96792 8.98793 5.04702
284 1 3.77296 9.28168 8.54749
285 1 3.59779 5.68824 1.09707
286 1 0.825898 0.206514 6.42359
287 1 4.02976 5.59359 4.23361
288 1 1.2188 2.18148 1.44055
289 1 6.12308 3.20779 3.22294
290 1 1.93962 7.69721 3.46367
291 1 2.80265 0.102052 6.33782
292 1 2.15167 3.2466 5.93919
293 1 4.06719 0.678144 2.76762
294 1 1.37079 7.05303 9.29551
295 1 4.20192 2.7667 5.6408
296 1 5.90934 4.67472 7.84925
297 1 6.45555 5.52107 8.8756
298 1 2.94478 6.38269 3.58052
299 1 8.0509 8.14998 2.02101
300 1 6.90209 3.81472 2.91351
301 1 0.330503 2.64145 7.01659
302 1 6.56181 8.70415 4.44356
303 1 4.19281 6.11862 6.23695
304 1 7.40843 2.81697 4.86123
305 1 3.19879 0.765641 8.95096
306 1 0.0931254 7.0779 5.22111
307 1 6.7637 7.71427 1.39886
308 1 5.58551 1.32768 2.35571
309 1 3.373 4.9494 6.88837
310 1 2.49881 0.233565 4.34344
311 1 4.58358 0.724887 0.61977
312 1 0.371308 2.45445 1.99046
313 1 7.2009 3.55732 1.84807
314 1 5.0226 4.28569 8.37292
315 1 4.49981 5.42035 6.88387
316 1 2.5852 0.431619 2.27669
317 1 1.64265 1.67758 0.391551
318 1 8.9777 6.6239 8.94964
319 1 1.02986 0.557101 7.37311
320 1 7.98152 0.334788 3.27984
321 1 3.83129 3.21134 4.42116
322 1 0.0210113 8.42517 8.85501
323 1 3.48255 8.20158 3.12509
324 1 7.25169 4.71316 1.4909
325 1 6.64536 4.78776 2.29471
326 1 9.34662 8.82616 7.06972
327 1 3.6396 6.61797 7.67281
328 1 4.26751 3.9794 2.20105
329 1 1.10017 3.28564 2.02643
330 1 3.39579 1.93237 0.979114
331 1 2.84117 3.16796 8.7046
332 1 1.23231 2.14084 8.74258
333 1 5.67266 5.29506 3.03338
334 1 3.34356 8.08393 6.90457
335 1 4.85124 3.16134 1.61122
336 1 8.42664 6.9057 5.4152
337 1 5.91282 6.32851 8.2455
338 1 7.45461 1.27986 4.46951
339 1 7.16164 7.38804 8.19877
340 1 0.563331 6.38489 2.25512
341 1 0.127419 9.02621 1.87227
342 1 4.58797 7.03139 7.48472
343 1 2.03851 4.25376 2.91567
344 1 5.31006 0.302855 6.11719
345 1 8.69592 9.16606 4.0409
346 1 0.423063 4.1029 8.87746
347 1 2.71676 5.36164 0.575645
348 1 4.82946 2.59028 8.31457
349 1 4.56394 2.38795 9.368
350 1 5.69478 7.34567 3.31514
351 1 7.68181 4.39134 0.366837
352 1 3.69335 5.98133 8.55411
353 1 0.78553 2.22453 4.8306
354 1 1.45243 9.27842 9.12239
355 1 7.54495 4.37222 7.5162
356 1 0.172542 5.45719 8.78668
357 1 7.07791 8.48648 1.99324
358 1 6.42862 7.14692 0.550846
359 1 3.03379 1.68886 8.54737
360 1 5.94701 4.51226 4.75664
361 1 0.9477 2.1055 3.44151
362 1 5.43319 3.46935 3.98431
363 1 7.15168 7.39732 9.18051
364 1 2.64395 1.01474 1.25301
365 1 2.16653 5.11733 8.2224
366 1 7.05078 5.60674 6.09395
367 1 0.848427 4.2823 2.54169
368 1 2.59517 7.97332 1.33261
369 1 6.73519 2.60009 7.55245
370 1 5.82755 2.44915 1.71
371 1 9.31962 8.15234 4.42701
372 1 1.5089 4.31654 6.4896
373 1 5.46078 0.607957 9.38771
374 1 6.19269 6.25654 4.24438
375 1 6.32898 6.19927 5.39014
376 1 4.2759 1.6815 8.52346
377 1 1.12097 5.11766 8.58969
378 1 6.05027 8.28784 1.98471
379 1 7.80923 4.27017 8.51802
380 1 8.47799 7.29003 2.87622
381 1 2.04207 1.21091 8.93101
382 1 7.20109 6.0013 3.72804
383 1 6.67729 4.63373 0.161917
384 1 7.14887 0.555037 2.28768
385 1 4.95987 9.22899 0.78277
386 1 8.72042 0.848329 2.77072
387 1 0.318199 0.529962 4.09616
388 1 7.4916 0.0374101 1.46171
389 1 7.72264 3.44623 5.63978
390 1 3.85288 4.87264 3.4115
391 1 4.6642 9.01439 7.98504
392 1 7.94138 2.47512 5.84859
393 1 3.81147 7.70218 1.28034
394 1 0.495335 4.50832 6.77483
395 1 7.21245 8.22578 7.48145
396 1 2.96741 2.83666 3.40657
397 1 6.04946 3.65362 0.194103
398 1 8.77332 5.57443 1.36686
399 1 2.10816 3.23471 2.7874
400 1 7.71729 8.23888 3.0024
401 1 5.60735 1.52349 4.77676
402 1 8.59991 2.08339 3.85808
403 1 1.17546 5.49486 1.20721
404 1 6.41516 7.60652 4.01463
405 1 2.14271 9.14498 7.24201
406 1 4.86642 1.95983 2.00725
407 1 5.46167 1.43791 1.29213
408 1 3.40232 3.92917 1.64892
409 1 1.87803 2.88502 4.00795
410 1 0.0869578 3.62694 7.36594
411 1 5.80078 0.408813 5.18346
412 1 7.11844 0.257537 4.09143
413 1 3.94429 7.62508 9.36945
414 1 8.88385 3.72155 4.69284
415 1 2.10474 2.95654 0.697063
416 1 7.1054 1.64713 1.01928
417 1 0.887365 5.99975 5.7121
418 1 5.46148 9.08291 1.75478
419 1 8.11103 3.17856 4.01738
420 1 1.52345 1.69671 5.388
421 1 5.98987 8.04625 5.0049
422 1 4.10551 3.00732 3.44014
423 1 0.11924 3.51014 2.06242
424 1 8.07002 0.0568972 4.88518
425 1 2.66406 2.02561 4.26894
426 1 8.91913 1.25279 0.592723
427 1 6.42212 5.22395 7.08523
428 1 3.46337 8.72783 6.01644
429 1 3.14861 7.34123 0.537338
430 1 2.48595 7.1881 4.07884
431 1 8.59625 1.00499 7.34942
432 1 5.72705 1.12836 7.72935
433 1 3.52325 0.562986 7.06405
434 1 6.37152 6.03506 0.921664
435 1 1.40695 2.32736 2.5329
436 1 8.9226 2.28494 0.920959
437 1 8.52385 5.18716 8.71699
438 1 7.45327 7.20992 0.751922
439 1 4.89233 8.25928 3.14396
440 1 1.55549 5.8145 2.19724
441 1 7.23013 1.81901 2.9238
442 1 5.99111 4.2313 6.90136
443 1 3.25574 5.06224 8.51614
444 1 7.75823 6.23757 6.55436
445 1 4.38708 0.674404 8.85503
446 1 6.81287 4.49153 8.30142
447 1 2.83086 6.48558 1.03214
448 1 6.50286 8.88601 6.97138
449 1 0.429649 0.665716 0.78505
450 1 1.48319 4.27676 9.06057
451 1 5.8208 8.89829 7.81825
452 1 6.73444 6.61063 6.48991
453 1 4.93954 6.4873 1.75599
454 1 4.68051 7.15181 3.68476
455 1 6.66793 5.07552 5.26081
456 1 7.30147 4.83356 3.38626
457 1 6.26892 7.33813 2.43504
458 1 0.737206 6.98076 3.2246
459 1 0.956545 7.2355 0.830501
460 1 7.98465 1.82767 0.342331
461 1 0.769895 4.64467 3.71417
462 1 3.0653 8.08245 2.21187
463 1 1.8754 0.0920866 1.39857
464 1 8.89277 4.65915 6.55807
465 1 8.17073 7.77545 7.96979
466 1 7.43628 7.30629 3.47385
467 1 6.1624 1.21329 0.572798
468 1 8.53218 8.15273 3.77417
469 1 0.348561 2.7911 8.02592
470 1 0.340356 2.16549 5.95543
471 1 2.19439 8.53618 8.8384
472 1 5.26994 6.61241 5.72886
473 1 8.91487 1.98316 7.73098
474 1 6.68289 0.279867 9.26199
475 1 2.94543 1.2875 7.54788
476 1 9.19074 1.70703 6.75469
477 1 9.13895 0.100665 8.37449
478 1 0.93047 0.294259 3.22046
479 1 0.24274 6.65489 0.323368
480 1 5.88624 5.977 6.28832
481 1 3.91606 6.73263 1.45665
482 1 5.25042 7.79206 4.29928
483 1 5.33637 5.40897 1.19299
484 1 7.96851 4.06694 1.29089
485 1 8.43454 5.00286 7.66626
486 1 1.67845 1.94201 4.29261
487 1 0.601927 5.58341 4.84328
488 1 6.44968 3.18961 4.22579
489 1 0.633236 8.75839 2.82648
490 1 9.05149 7.13737 3.79211
491 1 6.54725 6.74054 3.28219
492 1 2.00596 7.10598 1.06067
493 1 8.7176 6.64658 0.713848
494 1 5.74615 3.56832 5.00158
495 1 2.15812 1.65966 2.14528
496 1 2.82869 2.35625 2.44411
497 1 7.22192 6.42438 7.48454
498 1 6.29228 0.996142 8.66273
499 1 4.3473 2.01744 3.69628
500 1 4.46102 4.27902 0.117517
501 1 7.07091 4.56863 6.59846
502 1 9.214 3.94529 3.02026
503 1 2.32412 7.64458 7.14679
504 1 3.28797 8.1356 4.10086
505 1 7.07413 3.75885 9.20429
506 1 2.22676 4.3552 5.56341
507 1 6.25559 9.38693 5.99734
508 1 4.87001 5.45308 3.55825
509 1 3.84339 3.28126 0.159073
510 1 5.61467 4.76711 2.05095
511 1 4.5892 0.355039 6.92504
512 1 8.74915 8.51181 0.294629
513 1 0.442226 7.45114 8.8124
514 1 1.27066 5.16372 2.9578
515 1 6.59294 7.34901 5.67897
516 1 2.37142 6.28896 2.63146
517 1 7.89853 2.37717 1.15884
518 1 1.25485 3.32072 7.12542
519 1 3.09609 3.83107 5.17316
520 1 2.03093 0.67697 7.76219
521 1 8.46399 4.19366 5.69753
522 1 4.29651 4.95332 8.73023
523 1 2.81111 7.32589 2.98322
524 1 9.35941 3.59718 0.293189
525 1 8.90449 2.58865 6.33161
526 1 4.78308 0.790189 7.92146
527 1 8.42475 1.0765 4.67611
528 1 5.37718 4.99594 6.47351
529 1 6.81278 3.56748 6.08324
530 1 5.45259 8.76536 5.56103
531 1 8.09994 8.33639 4.71365
532 1 3.15159 5.99116 1.9571
533 1 4.28048 7.58925 4.58695
534 1 7.30477 7.93 4.25689
535 1 8.27488 0.540068 8.27333
536 1 1.51014 6.8565 3.95553
537 1 0.126376 1.04768 7.96115
538 1 2.3431 6.96038 5.13433
539 1 1.93931 9.11964 5.84844
540 1 0.148379 0.868817 9.0751
541 1 6.2187 9.34531 3.70158
542 1 0.718718 5.82931 7.89598
543 1 2.91703 9.17439 9.34104
544 1 8.76682 6.44867 4.51973
545 1 7.19915 6.39591 0.190913
546 1 1.67011 5.33495 5.98877
547 1 8.14069 5.88788 5.46726
548 1 0.656822 8.59643 8.09806
549 1 2.57794 3.39771 7.66234
550 1 8.85384 8.43758 6.18736
551 1 7.04646 5.72926 1.79163
552 1 2.36019 4.43616 0.964039
553 1 1.65967 7.64623 4.63096
554 1 0.735085 4.26865 1.46265
555 1 7.03269 9.10069 2.8786
556 1 1.76791 8.86371 4.87224
557 1 2.40087 6.7516 9.37449
558 1 9.15829 3.13907 3.65717
559 1 2.63703 6.6529 7.32555
560 1 3.58815 0.464669 1.74412
561 1 4.64464 1.27443 4.35482
562 1 9.37212 9.07675 0.843238
563 1 4.49377 3.956 3.99353
564 1 7.03761 2.01686 5.63247
565 1 8.46793 2.9877 7.15396
566 1 5.02419 0.320337 2.53973
567 1 8.94436 5.42579 4.54829
568 1 2.87061 3.64938 0.416753
569 1 9.01311 2.64786 4.6289
570 1 6.25984 4.94397 1.16757
571 1 2.05255 3.54323 4.91056
572 1 1.58157 8.17566 0.997283
573 1 6.66286 1.4617 7.77426
574 1 6.64156 2.06381 4.71419
575 1 7.70918 1.12585 5.47282
576 1 2.44161 4.43186 4.55091
577 1 4.95253 4.56269 7.36144
578 1 5.34098 7.59617 2.10298
579 1 8.79724 0.745225 3.76102
580 1 2.24027 6.11214 4.39604
581 1 7.53477 1.02205 7.39649
582 1 4.9981 3.37256 0.389445
583 1 0.0893437 2.56504 0.0639915
584 1 0.27682 4.60723 4.72305
585 1 2.31492 0.235502 8.67477
586 1 4.78645 4.73317 2.80355
587 1 4.78463 8.25724 1.37744
588 1 8.09285 6.84956 8.40646
589 1 3.43845 4.47487 0.729147
590 1 6.19476 6.19814 7.27009
591 1 6.92164 5.53489 7.99348
592 1 7.15075 2.39603 0.336754
593 1 7.55961 2.20295 4.02691
594 1 4.73854 0.137116 4.58046
595 1 6.6094 1.92598 2.05782
596 1 8.9906 7.46123 7.0855
597 1 7.31465 2.88164 3.28329
598 1 9.15219 1.5869 5.25993
599 1 4.79964 0.637695 1.60487
600 1 4.31008 6.66734 9.07178
601 1 9.25775 1.49568 2.28583
602 1 3.67908 4.55168 4.39051
603 1 1.2725 3.93037 4.39974
604 1 5.52602 2.63136 9.19575
605 1 3.12797 8.32443 0.491603
606 1 1.74798 1.46743 7.10589
607 1 1.86121 2.91711 8.17518
608 1 8.50196 9.10609 7.62427
609 1 4.71491 7.28228 0.811048
610 1 5.21156 1.16741 6.75883
611 1 2.96354 2.81139 5.51277
612 1 6.83288 2.75167 1.38865
613 1 5.73444 7.73382 1.03235
614 1 1.25863 1.14973 3.70169
615 1 5.95835 9.03325 0.267383
616 1 7.20296 3.40771 8.17398
617 1 3.8524 2.33196 1.84828
618 1 6.73347 7.34468 7.26356
619 1 3.58847 3.98332 8.94128
620 1 1.10601 3.71539 8.14275
621 1 6.18378 0.484434 2.65497
622 1 7.14755 4.67312 4.47272
623 1 2.59277 7.10647 1.91287
624 1 4.55071 8.5705 5.04295
625 1 7.4562 9.35619 7.83985
626 1 9.01685 3.6326 6.41217
627 1 9.18236 4.61683 2.14415
628 1 0.706701 7.95005 5.11392
629 1 7.81135 8.10556 0.140724
630 1 0.545154 1.69842 0.229524
631 1 1.46143 6.15563 3.20144
632 1 5.14591 4.1564 1.353
633 1 2.27388 5.37978 5.13786
634 1 8.49607 1.59446 5.9407
635 1 3.69961 7.19288 2.43515
636 1 5.00805 8.01297 7.83266
637 1 4.80298 4.87898 4.71717
638 1 8.7384 0.0480337 9.32505
639 1 6.33886 4.10293 3.77914
640 1 5.93391 4.54334 8.88179
641 1 7.8112 2.56061 7.92639
642 1 4.88279 1.20403 3.27765
643 1 7.14393 1.21079 9.3808
644 1 4.62632 2.41875 4.67403
645 1 4.71562 3.47657 4.93156
646 1 5.40474 5.46198 7.41097
647 1 8.34051 5.14478 0.484385
648 1 8.00757 1.34041 3.50931
649 1 1.19648 2.78692 5.64659
650 1 6.80422 0.358339 0.871008
651 1 6.11829 4.41575 5.93444
652 1 7.08975 6.86751 4.56486
653 1 3.87687 5.53068 7.68765
654 1 5.77977 5.43769 0.259179
655 1 1.88536 5.14132 9.36223
656 1 3.01722 5.37426 4.34385
657 1 3.29821 7.34155 4.88908
658 1 0.74426 0.346867 8.43392
659 1 9.04881 5.08883 5.51405
660 1 0.230718 0.523952 2.42842
661 1 1.66825 3.79005 1.29667
662 1 2.58329 8.43374 7.80345
663 1 7.97514 9.18641 0.534648
664 1 0.190078 1.96962 8.61719
665 1 2.75939 4.57507 9.25237
666 1 2.44127 4.15277 1.93154
667 1 0.200704 5.49904 6.37015
668 1 4.1931 6.81289 5.51302
669 1 6.98873 1.67979 6.68754
670 1 6.17543 1.02615 6.31136
671 1 8.07333 7.27853 4.40579
672 1 6.68948 3.8894 5.06162
673 1 6.24864 8.29111 6.02352
674 1 1.88539 4.1424 7.43688
675 1 1.3524 5.62956 4.13498
676 1 2.89652 4.75227 3.61374
677 1 5.74248 0.401285 1.00979
678 1 0.38886 3.123 1.17093
679 1 4.21921 1.36121 7.2887
680 1 0.589614 6.81285 6.30022
681 1 3.19443 0.797715 4.90317
682 1 4.24519 4.93898 1.11851
683 1 6.46789 8.59622 1.05286
684 1 6.19838 1.27628 3.24639
685 1 7.83187 3.85257 6.58155
686 1 1.24137 6.97497 8.26121
687 1 5.63527 5.28459 5.48894
688 1 5.46923 7.20842 9.37581
689 1 8.17741 1.94514 6.91109
690 1 0.691719 5.1763 2.01828
691 1 2.68417 5.74805 9.03805
692 1 8.35762 2.88371 2.93338
693 1 1.53296 6.92944 2.45367
694 1 1.1707 8.62835 1.86649
695 1 8.50706 0.0619081 6.59508
696 1 7.16344 7.98419 6.45867
697 1 0.361256 9.32251 9.3518
698 1 6.93369 3.54778 7.10169
699 1 2.44682 8.45109 6.50468
700 1 8.35822 1.8577 2.64286
701 1 0.257252 7.45678 2.38461
702 1 1.34907 0.122024 4.18137
703 1 4.48309 1.69808 0.816527
704 1 6.41487 5.25395 3.89782
705 1 4.79939 9.10879 9.13427
706 1 1.52884 8.00528 7.56953
707 1 2.42461 2.22755 6.18109
708 1 3.16127 0.704199 3.16816
709 1 4.28574 4.43562 6.50445
710 1 3.97894 6.62627 4.4713
711 1 8.69331 1.44799 8.81575
712 1 0.941191 5.55649 0.183368
713 1 2.40825 3.76846 3.77721
714 1 7.58378 0.207005 5.87428
715 1 5.03789 7.62308 5.36584
716 1 0.700037 1.48487 7.12411
717 1 4.27508 8.45012 3.95358
718 1 8.82953 7.8717 5.39958
719 1 3.73884 9.31169 4.45552
720 1 6.0238 7.07345 4.83808
721 1 3.0815 4.94839 1.55636
722 1 2.9673 7.81108 5.86093
723 1 3.73987 1.69327 0.01885
724 1 2.77591 1.51502 0.241958
725 1 7.61596 8.92392 6.7748
726 1 9.12282 4.63541 0.0448684
727 1 5.52991 0.205784 8.50502
