ITEM: TIMESTEP
20
ITEM: NUMBER OF ATOMS
1000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.72816 0.277181 1.21304 0.381898 -0.854553 1.06941
2 1 7.90667 2.84223 7.83599 0.264976 1.32874 -0.0957636
3 1 0.103246 3.12335 3.70293 -1.16455 1.20632 0.560666
4 1 0.553424 8.10252 6.85382 -0.214929 0.0690203 -1.434
5 1 5.641 2.2776 5.86619 0.0789219 -0.669027 -0.535348
6 1 7.05337 7.37183 6.10106 0.337754 -0.163699 0.0358302
7 1 1.28005 8.38689 0.777081 0.6891 0.0359388 -0.205619
8 1 2.3001 2.16731 6.06153 0.173034 -0.237083 -0.337217
9 1 1.26107 2.78877 4.71414 -0.176194 0.846477 0.510806
10 1 2.94528 9.16313 1.67377 -0.557678 -1.38002 -0.169112
11 1 8.40169 6.94027 0.790551 -0.941477 -0.415916 0.0913345
12 1 6.90309 3.11448 2.61595 0.112662 -0.280676 -0.913053
13 1 8.19611 1.66446 6.148 0.41084 -0.268807 0.00721802
14 1 3.5698 6.16715 1.59288 0.520168 -0.301445 0.923218
15 1 7.68463 3.07198 1.51397 0.355197 -1.3585 0.177114
16 1 1.26243 3.07036 8.60254 -0.640145 -0.320188 -0.74818
17 1 8.27523 4.33835 6.77026 0.0135493 0.993196 -0.206123
18 1 0.114685 3.3905 2.48864 -0.97531 0.409673 0.633982
19 1 6.24646 2.94915 8.96403 -0.697546 -0.0722744 0.102819
20 1 4.21158 3.38481 6.96974 0.137691 -1.20659 0.0353006
21 1 1.68269 4.9563 5.80365 -0.334509 -0.717409 0.116305
22 1 2.92235 3.3439 4.77719 -0.57841 0.795077 0.566949
23 1 5.20477 3.65512 8.7496 -0.735441 0.416874 -0.80632
24 1 2.35765 4.18339 8.17258 0.436544 0.169584 0.178934
25 1 6.18936 2.95776 7.67745 -0.38573 -0.0348769 -0.96354
26 1 2.09057 3.10444 5.33436 -0.213033 -0.489518 0.0473596
27 1 8.33228 0.949804 7.7187 -0.387279 -0.360195 0.195619
28 1 4.38653 6.31913 3.35074 0.0244704 -0.474845 1.43491
29 1 3.04248 0.14993 9.39378 0.695943 -0.915128 0.0508747
30 1 7.41591 2.82573 4.41078 0.181475 1.20674 0.406748
31 1 8.61041 2.99626 1.09203 0.0265862 0.0911364 -0.551802
32 1 4.36981 0.300224 5.63904 0.893624 -0.240117 0.236312
33 1 1.78726 7.27439 8.39047 0.82993 -1.14635 0.316001
34 1 3.54984 7.3443 1.62055 -0.589289 -0.214165 0.283613
35 1 9.29344 0.616577 6.0234 0.460009 1.67821 -1.47662
36 1 6.44842 6.41429 2.01993 -0.322659 0.408366 0.297684
37 1 8.51264 1.58635 9.27844 -0.651696 -0.681223 0.140886
38 1 1.29095 1.6207 2.98252 0.389917 0.363875 -0.514796
39 1 0.440353 0.892356 4.21148 0.274475 0.325118 -0.475166
40 1 2.33695 4.05649 0.60149 -0.462582 -0.918965 0.165211
41 1 6.1577 0.0394923 6.25089 -1.21248 0.307903 0.190603
42 1 1.39413 2.05 8.83659 0.448518 -0.745856 -0.28289
43 1 1.87308 3.0424 1.7199 0.580108 -0.815413 -0.515699
44 1 7.44497 1.28186 5.65042 1.17594 -0.870934 0.47252
45 1 6.43489 2.41194 6.5726 0.295122 0.922139 -0.283959
46 1 7.67155 6.71606 3.22711 0.823816 0.350032 0.0515673
47 1 6.17929 5.6469 0.345791 -1.17108 0.426896 -0.620123
48 1 7.70606 7.56933 3.86683 -0.576221 1.37759 -0.192577
49 1 3.35279 4.61537 6.71928 0.432001 -0.363806 0.842539
50 1 8.64892 8.00492 3.65127 1.00225 1.17576 0.668864
51 1 6.25656 7.3184 2.6985 0.610373 -0.0837486 0.88739
52 1 1.14568 3.56415 0.165847 0.317364 -0.100034 -0.166835
53 1 5.57655 2.93015 3.18128 -0.364291 0.429357 0.931983
54 1 9.27467 6.09059 5.3801 0.4768 -0.501968 -1.19853
55 1 8.77145 5.1785 5.49602 -1.18227 0.0765706 -0.652574
56 1 0.106369 4.35916 5.04889 0.424032 0.701508 0.573334
57 1 0.249282 9.03299 6.47435 -0.0257696 -0.437426 -1.11154
