ITEM: TIMESTEP
170
ITEM: NUMBER OF ATOMS
1000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.70189 0.141721 1.19149 -0.457172 1.13976 -0.214392
2 1 7.93405 2.85685 7.82928 -0.170455 -0.491207 0.552391
3 1 0.417732 3.27989 3.70401 -0.218753 -1.10602 -1.01435
4 1 0.793982 8.27106 7.06606 -0.137558 0.000295576 -1.17436
5 1 5.6197 2.20219 5.88124 0.218721 0.423474 -0.375172
6 1 7.33226 7.43928 5.96783 1.84351 0.269839 1.30933
7 1 1.14167 8.37356 0.773973 0.0953348 -0.379752 1.22865
8 1 2.17361 2.20316 5.99946 -0.610476 -0.198569 0.0911857
9 1 1.17104 2.85123 4.74724 2.06002 -0.956762 0.0656077
10 1 2.96147 9.07426 1.67316 1.4099 -0.806902 -0.105728
11 1 8.3812 6.95425 0.693185 -0.2011 -1.26345 1.3757
12 1 6.99865 2.88375 2.62242 -0.77454 -0.195976 0.573749
13 1 8.27741 1.72099 6.31132 -1.16819 -0.897558 0.590281
14 1 3.6417 6.15227 1.67255 0.459882 -0.0375365 -0.876448
15 1 7.72415 3.33035 1.51357 -0.247455 0.458864 1.14383
16 1 1.298 3.06539 8.4448 -0.48328 1.01254 0.00535188
17 1 8.24791 4.47674 6.88062 -0.810809 -0.899041 -0.365854
18 1 0.256848 3.36704 2.46178 -1.11905 0.475619 -0.460185
19 1 6.19591 2.98126 9.02071 0.88811 -0.20828 0.351816
20 1 4.2857 3.31434 7.01405 -0.593365 -1.61183 -0.386938
21 1 1.82914 5.12231 5.76046 0.997286 0.48477 0.590879
22 1 2.88635 3.57504 4.92049 0.0269625 -0.718051 -0.645032
23 1 5.30543 3.44567 8.89485 -0.852615 -0.0423799 -0.366169
24 1 2.30625 4.01536 8.18418 -1.01709 0.253353 -0.273832
25 1 6.19432 2.76609 7.58238 0.0933086 0.839755 -0.0835258
26 1 2.10457 3.08455 5.40169 -0.416149 -0.556735 1.24497
27 1 8.43646 0.935519 7.73288 -0.447133 -1.44663 -0.0900957
28 1 4.41263 6.3661 3.38607 -0.837182 0.778037 0.279531
29 1 3.06041 9.39446 0.00786248 0.428957 0.515878 0.105273
30 1 7.36486 2.98804 4.23872 0.168637 0.0971921 -1.39108
31 1 8.58521 3.04914 1.09112 0.676085 0.7322 0.696591
32 1 4.16855 0.381507 5.79432 1.65038 -0.911905 -0.928884
33 1 1.86302 7.24906 8.39927 -0.165226 -0.155354 0.520655
34 1 3.49763 7.26615 1.54967 0.677528 -0.127592 0.0678861
35 1 9.20287 0.634354 5.98798 0.315201 -0.786376 0.439319
36 1 6.49112 6.37834 1.9269 -1.19727 -0.609411 0.649537
37 1 8.50421 1.5875 9.33259 0.135836 0.0561055 0.349882
38 1 1.20913 1.61867 3.00831 0.602017 0.247277 0.15143
39 1 0.309594 0.924809 4.26246 0.318029 0.85007 0.391869
40 1 2.37354 4.0371 0.485778 -0.365293 -0.423903 0.301929
41 1 6.04779 9.28296 6.33186 0.110157 -0.801782 1.03465
42 1 1.38408 2.01443 8.79831 -0.899054 -0.373498 0.507146
43 1 1.97332 2.97906 1.56296 1.71156 0.45629 -1.24955
44 1 7.25977 1.36585 5.53219 0.159616 -0.153719 -0.0300239
45 1 6.3598 2.31461 6.6378 -0.742194 -0.431613 -0.519552
46 1 7.79064 6.63785 3.11571 -0.626693 0.311231 0.754911
47 1 6.12627 5.56686 0.298601 -0.425215 -0.0773315 0.134729
48 1 7.77265 7.52544 3.95001 0.0768276 0.270924 0.175928
49 1 3.55664 4.61848 6.69925 0.241837 0.633064 0.300642
50 1 8.6378 7.86851 3.46745 0.693228 0.416517 0.743151
51 1 6.24925 7.22716 2.55795 -0.596409 -0.600581 0.811676
52 1 1.06501 3.5854 0.0494998 -0.192102 -0.633647 -0.473487
53 1 5.422 2.86577 3.16005 -0.854073 -1.25281 -1.01723
54 1 0.0668234 6.22958 5.42952 -1.08857 -0.0975212 -0.487075
55 1 8.95254 5.3201 5.35989 -0.825758 -0.295897 -2.1145
